EmpID,OrderNum,OrderDate,OrderType,Quantity,Price,Discount,OrderTotal,OrderDate_null
900012972.0,1101166,2017-10-05,Wholesale,5.0,49.95,9.99,239.76,0
900012972.0,1101198,2017-10-11,Wholesale,104.0,12.0,2.4,1245.6,0
900012972.0,1101227,2017-10-14,Wholesale,83.0,450.0,90.0,37260.0,0
900012972.0,1101289,2017-10-22,Wholesale,26.0,24.99,5.0,644.74,0
900012972.0,1101358,2017-11-01,Retail,1.0,32.95,0.0,32.95,0
900012972.0,1101373,2017-11-03,Retail,2.0,250.0,0.0,500.0,0
900012972.0,1101374,2017-11-03,Wholesale,5.0,42.99,8.6,206.35,0
900012972.0,1101412,2017-11-07,Wholesale,8.0,189.0,37.8,1474.2,0
900012972.0,1101450,2017-11-14,Retail,1.0,8.99,0.0,8.99,0
900012972.0,1101455,2017-11-15,Wholesale,9.0,14.99,3.0,131.91,0
900012972.0,1101501,2017-11-24,Retail,1.0,34.99,0.0,34.99,0
900012972.0,1101508,2017-11-24,Wholesale,20.0,119.0,23.8,2356.2,0
900012972.0,1101510,2017-11-25,Retail,1.0,29.99,0.0,29.99,0
900012972.0,1101587,2017-12-04,Wholesale,10.0,9.99,2.0,97.9,0
900012972.0,1101597,2017-12-06,Wholesale,5.0,37.99,7.6,182.35,0
900012972.0,1101604,2017-12-07,Wholesale,3.0,11.99,2.4,33.57,0
900012972.0,1101649,2017-12-13,Retail,1.0,27.5,0.0,27.5,0
900012972.0,1101653,2017-12-14,Retail,1.0,8.99,0.0,8.99,0
900012972.0,1101660,2017-12-14,Wholesale,54.0,7.99,1.6,429.86,0
900012972.0,1101664,2017-12-15,Wholesale,9.0,34.99,7.0,307.91,0
900012972.0,1101705,2017-12-21,Wholesale,86.0,189.0,37.8,16216.2,0
900012972.0,1101698,2017-12-21,Wholesale,10.0,36.99,7.4,362.5,0
900012972.0,1101757,2017-12-28,Wholesale,45.0,29.99,6.0,1343.55,0
900012972.0,1101766,2017-12-30,Wholesale,9.0,44.95,8.99,395.56,0
900012972.0,1101774,2018-01-01,Wholesale,11.0,12.0,2.4,129.6,0
900012972.0,1101797,2018-01-04,Retail,1.0,250.0,0.0,250.0,0
900012972.0,1101814,2018-01-06,Retail,1.0,899.0,0.0,899.0,0
900012972.0,1101819,2018-01-07,Wholesale,6.0,450.0,90.0,2610.0,0
900012972.0,1101850,2018-01-11,Retail,1.0,34.99,0.0,34.99,0
900012972.0,1101900,2018-01-18,Retail,1.0,119.0,0.0,119.0,0
900012972.0,1101896,2018-01-18,Wholesale,8.0,189.0,37.8,1474.2,0
900012972.0,1101939,2018-01-25,Wholesale,8.0,4.99,1.0,38.92,0
900012972.0,1101957,2018-01-27,Wholesale,27.0,58.95,11.79,1579.86,0
900012972.0,1101962,2018-01-28,Retail,4.0,42.99,0.0,171.96,0
900012972.0,1101967,2018-01-30,Wholesale,3.0,24.95,4.99,69.86,0
900012972.0,1101966,2018-01-30,Wholesale,13.0,23.99,4.8,307.07,0
900012972.0,1101980,2018-02-01,Wholesale,11.0,399.0,79.8,4309.2,0
900012972.0,1102014,2018-02-06,Wholesale,11.0,15.5,3.1,167.4,0
900012972.0,1102069,2018-02-15,Wholesale,11.0,34.99,7.0,377.89,0
900012972.0,1102067,2018-02-15,Wholesale,8.0,14.99,3.0,116.92,0
900012972.0,1102119,2018-02-23,Wholesale,8.0,13.99,2.8,109.12,0
900012972.0,1102245,2018-03-12,Retail,1.0,883.0,0.0,883.0,0
900012972.0,1102252,2018-03-13,Wholesale,5.0,19.99,4.0,95.95,0
900012972.0,1102259,2018-03-14,Retail,1.0,42.99,0.0,42.99,0
900012972.0,1102261,2018-03-14,Wholesale,78.0,119.0,23.8,9258.2,0
900012972.0,1102347,2018-03-28,Wholesale,11.0,10.99,2.2,118.69,0
900012972.0,1102367,2018-03-31,Wholesale,7.0,12.0,2.4,81.6,0
900012972.0,1102370,2018-04-01,Wholesale,6.0,49.0,9.8,284.2,0
900012972.0,1102393,2018-04-04,Retail,1.0,7.99,0.0,7.99,0
900012972.0,1102398,2018-04-05,Wholesale,8.0,4.99,1.0,38.92,0
900012972.0,1102508,2018-04-21,Wholesale,11.0,42.99,8.6,464.29,0
900012972.0,1102515,2018-04-22,Wholesale,12.0,19.5,3.9,230.1,0
900012972.0,1102546,2018-04-27,Wholesale,24.0,24.95,4.99,593.81,0
900012972.0,1102545,2018-04-27,Retail,1.0,4.99,0.0,4.99,0
900012972.0,1102574,2018-05-02,Wholesale,5.0,8.99,1.8,43.15,0
900012972.0,1102605,2018-05-06,Retail,1.0,54.0,0.0,54.0,0
900012972.0,1102632,2018-05-08,Retail,1.0,4.99,0.0,4.99,0
900012972.0,1102635,2018-05-09,Retail,1.0,12.0,0.0,12.0,0
900012972.0,1102637,2018-05-09,Wholesale,6.0,250.0,50.0,1450.0,0
900012972.0,1102815,2018-06-06,Wholesale,7.0,44.95,8.99,305.66,0
900012972.0,1102819,2018-06-07,Wholesale,7.0,89.0,17.8,605.2,0
900012972.0,1102838,2018-06-09,Retail,1.0,13.99,0.0,13.99,0
900012972.0,1102839,2018-06-09,Wholesale,9.0,179.0,35.8,1575.2,0
900012972.0,1102860,2018-06-12,Retail,2.0,179.0,0.0,358.0,0
900012972.0,1102870,2018-06-13,Wholesale,86.0,27.5,5.5,2359.5,0
900012972.0,1102871,2018-06-14,Wholesale,6.0,7.99,1.6,46.34,0
900012972.0,1102991,2018-06-29,Wholesale,12.0,69.0,13.8,814.2,0
900012972.0,1103023,2018-07-03,Retail,1.0,7.99,0.0,7.99,0
900012972.0,1103107,2018-07-13,Retail,1.0,395.0,0.0,395.0,0
900012972.0,1103109,2018-07-14,Wholesale,11.0,16.99,3.4,183.49,0
900012972.0,1103113,2018-07-14,Retail,2.0,189.0,0.0,378.0,0
900012972.0,1103125,2018-07-16,Wholesale,6.0,167.0,33.4,968.6,0
900012972.0,1103187,2018-07-23,Retail,1.0,17.5,0.0,17.5,0
900012972.0,1103189,2018-07-24,Retail,1.0,12.0,0.0,12.0,0
900012972.0,1103198,2018-07-25,Wholesale,8.0,225.0,45.0,1755.0,0
900012972.0,1103215,2018-07-27,Wholesale,5.0,16.75,3.35,80.4,0
900012972.0,1103263,2018-08-02,Retail,1.0,179.0,0.0,179.0,0
900012972.0,1103324,2018-08-11,Retail,2.0,189.0,0.0,378.0,0
900012972.0,1103325,2018-08-11,Wholesale,8.0,549.0,109.8,4282.2,0
900012972.0,1103330,2018-08-11,Wholesale,7.0,11.99,2.4,81.53,0
900012972.0,1103354,2018-08-14,Wholesale,5.0,179.0,35.8,859.2,0
900012972.0,1103362,2018-08-15,Retail,3.0,58.95,0.0,176.85,0
900012972.0,1103384,2018-08-18,Retail,1.0,16.99,0.0,16.99,0
900012972.0,1103389,2018-08-19,Retail,1.0,167.0,0.0,167.0,0
900012972.0,1103392,2018-08-20,Retail,1.0,189.0,0.0,189.0,0
900012972.0,1103410,2018-08-21,Wholesale,77.0,189.0,37.8,14515.2,0
900012972.0,1103411,2018-08-22,Retail,1.0,27.5,0.0,27.5,0
900012972.0,1103476,2018-08-30,Wholesale,13.0,24.95,4.99,319.36,0
900012972.0,1103484,2018-09-01,Wholesale,12.0,10.99,2.2,129.68,0
900012972.0,1103530,2018-09-07,Retail,1.0,14.99,0.0,14.99,0
900012972.0,1103535,2018-09-08,Wholesale,5.0,7.99,1.6,38.35,0
900012972.0,1103613,2018-09-20,Wholesale,9.0,89.0,17.8,783.2,0
900012972.0,1103624,2018-09-23,Wholesale,13.0,34.99,7.0,447.87,0
900012972.0,1103658,2018-09-27,Wholesale,4.0,14.99,3.0,56.96,0
900012972.0,1103674,2018-09-29,Wholesale,11.0,883.0,176.6,9536.4,0
900012972.0,1103677,2018-09-29,Wholesale,69.0,42.99,8.6,2957.71,0
900012972.0,1103696,2018-10-03,Retail,1.0,16.75,0.0,16.75,0
900012972.0,1103703,2018-10-03,Wholesale,7.0,24.99,5.0,169.93,0
900012972.0,1103745,2018-10-11,Wholesale,7.0,27.5,5.5,187.0,0
900012972.0,1103751,2018-10-12,Retail,1.0,699.0,0.0,699.0,0
900012972.0,1103794,2018-10-18,Retail,1.0,24.99,0.0,24.99,0
900012972.0,1103821,2018-10-22,Retail,1.0,36.99,0.0,36.99,0
900012972.0,1103850,2018-10-26,Wholesale,10.0,599.0,119.8,5870.2,0
900012972.0,1103853,2018-10-27,Wholesale,5.0,44.95,8.99,215.76,0
900012972.0,1103873,2018-10-30,Wholesale,5.0,29.99,6.0,143.95,0
900012972.0,1103879,2018-10-31,Wholesale,4.0,12.99,2.6,49.36,0
900012972.0,1103903,2018-11-04,Retail,1.0,699.0,0.0,699.0,0
900012972.0,1103901,2018-11-04,Wholesale,7.0,4.99,1.0,33.93,0
900012972.0,1103943,2018-11-11,Wholesale,10.0,49.0,9.8,480.2,0
900012972.0,1103955,2018-11-12,Retail,1.0,13.99,0.0,13.99,0
900012972.0,1104001,2018-11-18,Wholesale,11.0,24.99,5.0,269.89,0
900012972.0,1104010,2018-11-19,Retail,1.0,8.99,0.0,8.99,0
900012972.0,1104087,2018-12-04,Wholesale,10.0,36.99,7.4,362.5,0
900012972.0,1104164,2018-12-13,Wholesale,43.0,9.99,2.0,427.57,0
900012972.0,1104190,2018-12-17,Retail,1.0,27.5,0.0,27.5,0
900012972.0,1104195,2018-12-18,Wholesale,7.0,42.99,8.6,292.33,0
900012972.0,1104215,2018-12-20,Wholesale,42.0,119.0,23.8,4974.2,0
900012972.0,1104261,2018-12-26,Wholesale,12.0,14.99,3.0,176.88,0
900012972.0,1104283,2018-12-28,Wholesale,5.0,13.99,2.8,67.15,0
900012972.0,1104349,2019-01-06,Retail,1.0,24.95,0.0,24.95,0
900012972.0,1104360,2019-01-08,Wholesale,5.0,58.95,11.79,282.96,0
900012972.0,1104365,2019-01-09,Retail,1.0,49.95,0.0,49.95,0
900012972.0,1104405,2019-01-17,Retail,4.0,250.0,0.0,1000.0,0
900012972.0,1104488,2019-02-01,Wholesale,73.0,399.0,79.8,29047.2,0
900012972.0,1104504,2019-02-04,Wholesale,12.0,14.99,3.0,176.88,0
900012972.0,1104512,2019-02-06,Wholesale,3.0,189.0,37.8,529.2,0
900012972.0,1104521,2019-02-07,Wholesale,3.0,214.0,42.8,599.2,0
900012972.0,1104528,2019-02-08,Retail,1.0,15.5,0.0,15.5,0
900012972.0,1104543,2019-02-11,Retail,1.0,23.99,0.0,23.99,0
900012972.0,1104563,2019-02-14,Retail,1.0,49.95,0.0,49.95,0
900012972.0,1104598,2019-02-18,Retail,1.0,42.99,0.0,42.99,0
900012972.0,1104634,2019-02-23,Retail,1.0,450.0,0.0,450.0,0
900012972.0,1104668,2019-02-27,Retail,12.0,189.0,0.0,2268.0,0
900012972.0,1104675,2019-02-28,Wholesale,10.0,8.99,1.8,88.1,0
900012972.0,1104705,2019-03-03,Wholesale,9.0,12.0,2.4,105.6,0
900012972.0,1104713,2019-03-04,Wholesale,8.0,32.95,6.59,257.01,0
900012972.0,1104960,2019-04-09,Retail,3.0,44.95,0.0,134.85,0
900012972.0,1105078,2019-04-26,Wholesale,9.0,214.0,42.8,1883.2,0
900012972.0,1105084,2019-04-27,Wholesale,6.0,250.0,50.0,1450.0,0
900012972.0,1105094,2019-04-28,Wholesale,1.0,14.99,3.0,11.99,0
900012972.0,1105111,2019-05-02,Retail,1.0,12.0,0.0,12.0,0
900012972.0,1105145,2019-05-06,Retail,1.0,14.99,0.0,14.99,0
900012972.0,1105148,2019-05-07,Retail,1.0,42.99,0.0,42.99,0
900012972.0,1105156,2019-05-08,Wholesale,13.0,23.99,4.8,307.07,0
900012972.0,1105207,2019-05-18,Wholesale,5.0,17.5,3.5,84.0,0
900012972.0,1105217,2019-05-19,Retail,1.0,222.0,0.0,222.0,0
900012972.0,1105228,2019-05-21,Wholesale,6.0,23.99,4.8,139.14,0
900012972.0,1105243,2019-05-23,Wholesale,10.0,16.75,3.35,164.15,0
900012972.0,1105291,2019-05-29,Retail,1.0,29.99,0.0,29.99,0
900012972.0,1105331,2019-06-03,Wholesale,1.0,32.95,6.59,26.36,0
900012972.0,1105329,2019-06-03,Wholesale,10.0,189.0,37.8,1852.2,0
900012972.0,1105402,2019-06-13,Wholesale,12.0,250.0,50.0,2950.0,0
900012972.0,1105434,2019-06-18,Wholesale,4.0,89.0,17.8,338.2,0
900012972.0,1105513,2019-06-29,Retail,1.0,12.0,0.0,12.0,0
900012972.0,1105546,2019-07-05,Wholesale,9.0,19.5,3.9,171.6,0
900012972.0,1105577,2019-07-10,Retail,2.0,450.0,0.0,900.0,0
900012972.0,1105631,2019-07-18,Wholesale,8.0,245.0,49.0,1911.0,0
900012972.0,1105645,2019-07-20,Wholesale,11.0,499.0,99.8,5389.2,0
900012972.0,1105678,2019-07-25,Wholesale,31.0,455.0,91.0,14014.0,0
900012972.0,1105692,2019-07-29,Wholesale,9.0,89.0,17.8,783.2,0
900012972.0,1105731,2019-08-03,Wholesale,25.0,499.0,99.8,12375.2,0
900012972.0,1105742,2019-08-06,Retail,1.0,19.99,0.0,19.99,0
900012972.0,1105774,2019-08-10,Wholesale,3.0,23.99,4.8,67.17,0
900012972.0,1105804,2019-08-14,Wholesale,6.0,19.99,4.0,115.94,0
900012972.0,1105831,2019-08-18,Retail,1.0,250.0,0.0,250.0,0
900012972.0,1105835,2019-08-19,Retail,4.0,245.0,0.0,980.0,0
900012972.0,1105841,2019-08-19,Wholesale,13.0,89.0,17.8,1139.2,0
900012972.0,1105867,2019-08-23,Retail,1.0,16.75,0.0,16.75,0
900012260.0,1101162,2017-10-04,Retail,1.0,49.0,0.0,49.0,0
900012260.0,1101334,2017-10-28,Wholesale,11.0,225.0,45.0,2430.0,0
900012260.0,1101376,2017-11-03,Retail,1.0,883.0,0.0,883.0,0
900012260.0,1101433,2017-11-11,Wholesale,10.0,8.99,1.8,88.1,0
900012260.0,1101610,2017-12-08,Retail,1.0,49.0,0.0,49.0,0
900012260.0,1101710,2017-12-22,Wholesale,12.0,399.0,79.8,4708.2,0
900012260.0,1101729,2017-12-25,Wholesale,8.0,189.0,37.8,1474.2,0
900012260.0,1101759,2017-12-29,Wholesale,12.0,69.0,13.8,814.2,0
900012260.0,1101778,2018-01-02,Wholesale,10.0,245.0,49.0,2401.0,0
900012260.0,1101842,2018-01-09,Retail,2.0,89.0,0.0,178.0,0
900012260.0,1102220,2018-03-09,Wholesale,6.0,24.99,5.0,144.94,0
900012260.0,1102237,2018-03-10,Retail,1.0,42.99,0.0,42.99,0
900012260.0,1102349,2018-03-29,Retail,1.0,189.0,0.0,189.0,0
900012260.0,1102355,2018-03-30,Wholesale,11.0,225.0,45.0,2430.0,0
900012260.0,1102471,2018-04-15,Retail,31.0,19.5,0.0,604.5,0
900012260.0,1102517,2018-04-22,Retail,1.0,899.0,0.0,899.0,0
900012260.0,1102760,2018-05-27,Wholesale,4.0,214.0,42.8,813.2,0
900012260.0,1102843,2018-06-10,Wholesale,8.0,27.5,5.5,214.5,0
900012260.0,1102842,2018-06-10,Wholesale,1.0,12.0,2.4,9.6,0
900012260.0,1102868,2018-06-13,Wholesale,6.0,4.99,1.0,28.94,0
900012260.0,1102961,2018-06-24,Retail,2.0,250.0,0.0,500.0,0
900012260.0,1103055,2018-07-07,Wholesale,5.0,599.0,119.8,2875.2,0
900012260.0,1103186,2018-07-23,Wholesale,11.0,29.99,6.0,323.89,0
900012260.0,1103190,2018-07-24,Wholesale,8.0,4.99,1.0,38.92,0
900012260.0,1103383,2018-08-18,Wholesale,13.0,14.99,3.0,191.87,0
900012260.0,1103417,2018-08-23,Wholesale,4.0,24.99,5.0,94.96,0
900012260.0,1103523,2018-09-07,Wholesale,6.0,214.0,42.8,1241.2,0
900012260.0,1103544,2018-09-09,Retail,1.0,54.0,0.0,54.0,0
900012260.0,1103776,2018-10-15,Wholesale,96.0,24.99,5.0,2394.04,0
900012260.0,1103935,2018-11-10,Retail,1.0,49.0,0.0,49.0,0
900012260.0,1103982,2018-11-16,Wholesale,11.0,8.99,1.8,97.09,0
900012260.0,1103999,2018-11-18,Wholesale,11.0,24.99,5.0,269.89,0
900012260.0,1104024,2018-11-22,Wholesale,8.0,16.75,3.35,130.65,0
900012260.0,1104084,2018-12-03,Retail,1.0,4.99,0.0,4.99,0
900012260.0,1104085,2018-12-04,Wholesale,10.0,29.99,6.0,293.9,0
900012260.0,1104305,2018-12-31,Wholesale,7.0,7.99,1.6,54.33,0
900012260.0,1104346,2019-01-06,Retail,1.0,42.99,0.0,42.99,0
900012260.0,1104418,2019-01-19,Wholesale,6.0,549.0,109.8,3184.2,0
900012260.0,1104459,2019-01-26,Retail,1.0,24.95,0.0,24.95,0
900012260.0,1104465,2019-01-27,Wholesale,3.0,69.0,13.8,193.2,0
900012260.0,1104533,2019-02-10,Wholesale,7.0,8.99,1.8,61.13,0
900012260.0,1104801,2019-03-17,Retail,1.0,16.99,0.0,16.99,0
900012260.0,1104906,2019-04-02,Wholesale,5.0,19.5,3.9,93.6,0
900012260.0,1104967,2019-04-10,Wholesale,6.0,32.95,6.59,191.11,0
900012260.0,1105003,2019-04-14,Retail,1.0,599.0,0.0,599.0,0
900012260.0,1105159,2019-05-08,Retail,2.0,189.0,0.0,378.0,0
900012260.0,1105313,2019-05-31,Retail,1.0,8.99,0.0,8.99,0
900012260.0,1105424,2019-06-16,Wholesale,10.0,250.0,50.0,2450.0,0
900012260.0,1105423,2019-06-16,Retail,1.0,58.95,0.0,58.95,0
900012260.0,1105556,2019-07-07,Wholesale,9.0,24.99,5.0,219.91,0
900012260.0,1105671,2019-07-24,Wholesale,8.0,684.0,136.8,5335.2,0
900012260.0,1105727,2019-08-02,Retail,1.0,189.0,0.0,189.0,0
900012260.0,1105864,2019-08-23,Wholesale,6.0,37.99,7.6,220.34,0
900019833.0,1100977,2017-09-07,Retail,1.0,14.99,0.0,14.99,0
900019833.0,1100996,2017-09-11,Wholesale,6.0,8.99,1.8,52.14,0
900019833.0,1101008,2017-09-12,Retail,1.0,13.99,0.0,13.99,0
900019833.0,1101099,2017-09-25,Retail,1.0,19.99,0.0,19.99,0
900019833.0,1101139,2017-10-01,Retail,1.0,23.99,0.0,23.99,0
900019833.0,1101190,2017-10-10,Wholesale,54.0,29.99,6.0,1613.46,0
900019833.0,1101257,2017-10-19,Wholesale,10.0,19.99,4.0,195.9,0
900019833.0,1101283,2017-10-22,Wholesale,3.0,19.99,4.0,55.97,0
900019833.0,1101303,2017-10-24,Wholesale,12.0,8.99,1.8,106.08,0
900019833.0,1101318,2017-10-26,Wholesale,9.0,699.0,139.8,6151.2,0
900019833.0,1101419,2017-11-08,Retail,1.0,9.99,0.0,9.99,0
900019833.0,1101457,2017-11-15,Retail,1.0,7.99,0.0,7.99,0
900019833.0,1101488,2017-11-21,Wholesale,11.0,49.0,9.8,529.2,0
900019833.0,1101542,2017-11-30,Retail,1.0,24.95,0.0,24.95,0
900019833.0,1101557,2017-12-01,Retail,1.0,19.99,0.0,19.99,0
900019833.0,1101577,2017-12-03,Retail,1.0,29.99,0.0,29.99,0
900019833.0,1101727,2017-12-25,Wholesale,10.0,69.0,13.8,676.2,0
900019833.0,1101747,2017-12-27,Retail,1.0,17.5,0.0,17.5,0
900019833.0,1101750,2017-12-27,Wholesale,44.0,17.5,3.5,766.5,0
900019833.0,1101770,2017-12-31,Retail,1.0,119.0,0.0,119.0,0
900019833.0,1101829,2018-01-08,Wholesale,8.0,399.0,79.8,3112.2,0
900019833.0,1101886,2018-01-16,Wholesale,10.0,189.0,37.8,1852.2,0
900019833.0,1101959,2018-01-28,Retail,1.0,455.0,0.0,455.0,0
900019833.0,1102030,2018-02-08,Wholesale,95.0,4.99,1.0,473.05,0
900019833.0,1102045,2018-02-11,Retail,1.0,23.99,0.0,23.99,0
900019833.0,1102082,2018-02-16,Retail,109.0,23.99,0.0,2614.91,0
900019833.0,1102092,2018-02-19,Retail,1.0,250.0,0.0,250.0,0
900019833.0,1102134,2018-02-25,Retail,1.0,19.5,0.0,19.5,0
900019833.0,1102154,2018-02-28,Wholesale,10.0,225.0,45.0,2205.0,0
900019833.0,1102162,2018-03-01,Wholesale,12.0,27.5,5.5,324.5,0
900019833.0,1102172,2018-03-02,Retail,1.0,10.99,0.0,10.99,0
900019833.0,1102182,2018-03-04,Wholesale,6.0,399.0,79.8,2314.2,0
900019833.0,1102190,2018-03-05,Wholesale,6.0,49.95,9.99,289.71,0
900019833.0,1102322,2018-03-24,Wholesale,12.0,179.0,35.8,2112.2,0
900019833.0,1102360,2018-03-30,Wholesale,22.0,250.0,50.0,5450.0,0
900019833.0,1102379,2018-04-02,Wholesale,9.0,29.99,6.0,263.91,0
900019833.0,1102418,2018-04-07,Retail,1.0,17.5,0.0,17.5,0
900019833.0,1102463,2018-04-14,Retail,1.0,189.0,0.0,189.0,0
900019833.0,1102568,2018-05-01,Wholesale,6.0,24.95,4.99,144.71,0
900019833.0,1102582,2018-05-03,Wholesale,10.0,19.99,4.0,195.9,0
900019833.0,1102594,2018-05-04,Wholesale,9.0,24.95,4.99,219.56,0
900019833.0,1102706,2018-05-19,Retail,2.0,883.0,0.0,1766.0,0
900019833.0,1102764,2018-05-28,Wholesale,12.0,37.99,7.6,448.28,0
900019833.0,1102806,2018-06-05,Retail,1.0,699.0,0.0,699.0,0
900019833.0,1102826,2018-06-08,Wholesale,12.0,24.99,5.0,294.88,0
900019833.0,1102888,2018-06-16,Wholesale,6.0,44.95,8.99,260.71,0
900019833.0,1102895,2018-06-17,Wholesale,12.0,12.0,2.4,141.6,0
900019833.0,1102905,2018-06-18,Wholesale,4.0,34.99,7.0,132.96,0
900019833.0,1102938,2018-06-21,Retail,1.0,455.0,0.0,455.0,0
900019833.0,1102977,2018-06-27,Retail,1.0,189.0,0.0,189.0,0
900019833.0,1103015,2018-07-01,Retail,1.0,699.0,0.0,699.0,0
900019833.0,1103013,2018-07-01,Wholesale,106.0,11.99,2.4,1268.54,0
900019833.0,1103104,2018-07-13,Wholesale,11.0,883.0,176.6,9536.4,0
900019833.0,1103156,2018-07-19,Retail,1.0,29.99,0.0,29.99,0
900019833.0,1103163,2018-07-21,Retail,1.0,189.0,0.0,189.0,0
900019833.0,1103224,2018-07-28,Retail,1.0,8.99,0.0,8.99,0
900019833.0,1103261,2018-08-02,Retail,1.0,7.99,0.0,7.99,0
900019833.0,1103436,2018-08-25,Wholesale,7.0,15.5,3.1,105.4,0
900019833.0,1103511,2018-09-05,Retail,1.0,49.95,0.0,49.95,0
900019833.0,1103581,2018-09-16,Retail,1.0,19.99,0.0,19.99,0
900019833.0,1103587,2018-09-16,Retail,1.0,499.0,0.0,499.0,0
900019833.0,1103616,2018-09-20,Retail,1.0,167.0,0.0,167.0,0
900019833.0,1103631,2018-09-23,Retail,1.0,684.0,0.0,684.0,0
900019833.0,1103671,2018-09-29,Retail,1.0,8.99,0.0,8.99,0
900019833.0,1103702,2018-10-03,Retail,1.0,24.99,0.0,24.99,0
900019833.0,1103758,2018-10-13,Wholesale,2.0,49.95,9.99,89.91,0
900019833.0,1103805,2018-10-20,Wholesale,5.0,24.95,4.99,119.76,0
900019833.0,1103827,2018-10-23,Wholesale,7.0,89.0,17.8,605.2,0
900019833.0,1103953,2018-11-12,Wholesale,8.0,13.99,2.8,109.12,0
900019833.0,1104050,2018-11-28,Wholesale,10.0,225.0,45.0,2205.0,0
900019833.0,1104082,2018-12-03,Retail,1.0,8.99,0.0,8.99,0
900019833.0,1104131,2018-12-09,Wholesale,4.0,44.95,8.99,170.81,0
900019833.0,1104167,2018-12-14,Retail,1.0,19.99,0.0,19.99,0
900019833.0,1104226,2018-12-21,Wholesale,4.0,17.5,3.5,66.5,0
900019833.0,1104306,2018-12-31,Wholesale,2.0,19.5,3.9,35.1,0
900019833.0,1104384,2019-01-11,Retail,1.0,24.95,0.0,24.95,0
900019833.0,1104392,2019-01-14,Retail,1.0,23.99,0.0,23.99,0
900019833.0,1104450,2019-01-24,Wholesale,9.0,189.0,37.8,1663.2,0
900019833.0,1104451,2019-01-25,Wholesale,9.0,89.0,17.8,783.2,0
900019833.0,1104546,2019-02-11,Retail,1.0,12.0,0.0,12.0,0
900019833.0,1104591,2019-02-17,Wholesale,8.0,49.0,9.8,382.2,0
900019833.0,1104640,2019-02-24,Retail,1.0,8.99,0.0,8.99,0
900019833.0,1104711,2019-03-04,Retail,1.0,24.95,0.0,24.95,0
900019833.0,1104762,2019-03-12,Wholesale,5.0,29.99,6.0,143.95,0
900019833.0,1104817,2019-03-19,Wholesale,10.0,19.99,4.0,195.9,0
900019833.0,1104822,2019-03-20,Wholesale,13.0,89.0,17.8,1139.2,0
900019833.0,1104860,2019-03-26,Retail,1.0,250.0,0.0,250.0,0
900019833.0,1104888,2019-03-30,Wholesale,46.0,49.95,9.99,2287.71,0
900019833.0,1104980,2019-04-12,Retail,1.0,44.95,0.0,44.95,0
900019833.0,1105062,2019-04-24,Retail,1.0,223.0,0.0,223.0,0
900019833.0,1105176,2019-05-12,Retail,1.0,44.95,0.0,44.95,0
900019833.0,1105213,2019-05-19,Retail,1.0,14.99,0.0,14.99,0
900019833.0,1105212,2019-05-19,Retail,1.0,12.0,0.0,12.0,0
900019833.0,1105221,2019-05-20,Retail,1.0,250.0,0.0,250.0,0
900019833.0,1105305,2019-05-30,Retail,2.0,450.0,0.0,900.0,0
900019833.0,1105398,2019-06-12,Retail,1.0,34.99,0.0,34.99,0
900019833.0,1105441,2019-06-18,Retail,1.0,189.0,0.0,189.0,0
900019833.0,1105481,2019-06-25,Wholesale,7.0,17.5,3.5,119.0,0
900019833.0,1105490,2019-06-26,Wholesale,9.0,8.99,1.8,79.11,0
900019833.0,1105592,2019-07-13,Retail,1.0,8.99,0.0,8.99,0
900019833.0,1105663,2019-07-23,Retail,1.0,4.99,0.0,4.99,0
900019833.0,1105674,2019-07-24,Retail,1.0,69.0,0.0,69.0,0
900019833.0,1105700,2019-07-29,Retail,1.0,15.5,0.0,15.5,0
900019833.0,1105766,2019-08-09,Retail,1.0,42.99,0.0,42.99,0
900019833.0,1105771,2019-08-10,Retail,1.0,23.99,0.0,23.99,0
900019833.0,1105840,2019-08-19,Retail,1.0,23.99,0.0,23.99,0
900019833.0,1105876,2019-08-24,Retail,1.0,8.99,0.0,8.99,0
900014980.0,1100949,2017-09-03,Retail,1.0,13.99,0.0,13.99,0
900014980.0,1100983,2017-09-08,Retail,24.0,23.99,0.0,575.76,0
900014980.0,1101041,2017-09-16,Retail,1.0,250.0,0.0,250.0,0
900014980.0,1101052,2017-09-17,Wholesale,81.0,20.95,4.19,1692.76,0
900014980.0,1101125,2017-09-29,Retail,1.0,13.99,0.0,13.99,0
900014980.0,1101149,2017-10-02,Retail,1.0,599.0,0.0,599.0,0
900014980.0,1101218,2017-10-13,Wholesale,8.0,450.0,90.0,3510.0,0
900014980.0,1101285,2017-10-22,Retail,1.0,89.0,0.0,89.0,0
900014980.0,1101394,2017-11-05,Retail,1.0,23.99,0.0,23.99,0
900014980.0,1101408,2017-11-06,Wholesale,6.0,29.99,6.0,173.94,0
900014980.0,1101432,2017-11-10,Wholesale,13.0,44.95,8.99,575.36,0
900014980.0,1101436,2017-11-11,Retail,1.0,49.0,0.0,49.0,0
900014980.0,1101442,2017-11-12,Wholesale,9.0,450.0,90.0,3960.0,0
900014980.0,1101440,2017-11-12,Wholesale,9.0,34.99,7.0,307.91,0
900014980.0,1101469,2017-11-17,Wholesale,11.0,189.0,37.8,2041.2,0
900014980.0,1101486,2017-11-20,Retail,1.0,49.0,0.0,49.0,0
900014980.0,1101607,2017-12-07,Retail,1.0,883.0,0.0,883.0,0
900014980.0,1101629,2017-12-10,Retail,1.0,19.5,0.0,19.5,0
